26,-30
26,-30
30,-26
39,-20
52,-15
26,-30
78,-10
20,-39
26,-30
52,-15
60,-13
39,-20
39,-20
26,-30
39,-20
78,-10
30,-26
65,-12
39,-20
39,-20
65,-12
52,-15
26,-30
78,-10
52,-15
52,-15
60,-13
78,-10
52,-15
39,-20
26,-30
65,-12
39,-20
60,-13
39,-20
12,-65
65,-12
30,-26
60,-13
39,-20
52,-15
52,-15
78,-10
26,-30
20,-39
26,-30
11,-71
71,-11
71,-11
71,-11
11,-71
71,-11
71,-11
71,-11
71,-11
71,-11
46,-17
34,-23
46,-17
34,-23
46,-17
23,-34
46,-17
34,-23
46,-17
34,-23
34,-23
46,-17
46,-17
46,-17
34,-23
34,-23
46,-17
46,-17
17,-46
34,-23
46,-17
46,-17
34,-23
17,-46
34,-23
46,-17
46,-17
46,-17
46,-17
46,-17
34,-23
29,-27
27,-29
27,-29
29,-27
27,-29
29,-27
29,-27
27,-29
29,-27
87,-9
27,-29
87,-9
27,-29
29,-27
29,-27
29,-27
27,-29
27,-29
27,-29
27,-29
49,-16
56,-14
56,-14
16,-49
49,-16
56,-14
28,-28
28,-28
28,-28
28,-28
112,-7
112,-7
56,-14
56,-14
49,-16
28,-28
49,-16
56,-14
49,-16
49,-16
56,-14
49,-16
28,-28
28,-28
56,-14
56,-14
49,-16
98,-8
56,-14
49,-16
8,-98
56,-14
56,-14
49,-16
49,-16
56,-14
49,-16
49,-16
49,-16
56,-14
28,-28
112,-7
79,-10
79,-10
44,-18
72,-11
66,-12
22,-36
18,-44
33,-24
44,-18
36,-22
36,-22
24,-33
44,-18
18,-44
36,-22
36,-22
36,-22
36,-22
44,-18
36,-22
33,-24
66,-12
33,-24
18,-44
36,-22
44,-18
36,-22
44,-18
66,-12
72,-11
44,-18
66,-12
24,-33
44,-18
44,-18
66,-12
36,-22
36,-22
33,-24
36,-22
66,-12
18,-44
18,-44
72,-11
88,-9
36,-22
33,-24
72,-11
36,-22
44,-18
44,-18
44,-18
88,-9
88,-9
72,-11
66,-12
36,-22
44,-18
9,-88
44,-18
66,-12
22,-36
36,-22
36,-22
33,-24
33,-24
66,-12
36,-22
66,-12
33,-24
36,-22
44,-18
33,-24
36,-22
88,-9
44,-18
24,-33
44,-18
36,-22
24,-33
24,-33
22,-36
61,-13
61,-13
61,-13
61,-13
61,-13
61,-13
61,-13
61,-13
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
15,-53
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
53,-15
38,-21
57,-14
42,-19
42,-19
21,-38
42,-19
57,-14
21,-38
38,-21
42,-19
38,-21
42,-19
42,-19
38,-21
42,-19
38,-21
42,-19
57,-14
38,-21
57,-14
42,-19
38,-21
57,-14
57,-14
38,-21
114,-7
42,-19
57,-14
42,-19
38,-21
42,-19
38,-21
42,-19
38,-21
42,-19
38,-21
21,-38
38,-21
19,-42
57,-14
57,-14
42,-19
38,-21
47,-17
47,-17
47,-17
47,-17
17,-47
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
47,-17
50,-16
25,-32
40,-20
40,-20
40,-20
50,-16
32,-25
40,-20
25,-32
50,-16
25,-32
25,-32
40,-20
50,-16
80,-10
40,-20
50,-16
50,-16
25,-32
32,-25
40,-20
40,-20
40,-20
25,-32
50,-16
25,-32
32,-25
50,-16
32,-25
20,-40
80,-10
32,-25
40,-20
40,-20
32,-25
25,-32
50,-16
50,-16
20,-40
25,-32
32,-25
40,-20
89,-9
73,-11
73,-11
73,-11
73,-11
73,-11
73,-11
73,-11
67,-12
67,-12
6,-134
67,-12
67,-12
67,-12
67,-12
12,-67
67,-12
67,-12
23,-35
35,-23
23,-35
35,-23
35,-23
35,-23
35,-23
35,-23
35,-23
35,-23
35,-23
35,-23
35,-23
23,-35
35,-23
31,-26
31,-26
26,-31
31,-26
26,-31
31,-26
62,-13
62,-13
26,-31
26,-31
62,-13
13,-62
62,-13
62,-13
31,-26
62,-13
13,-62
62,-13
62,-13
62,-13
26,-31
31,-26
13,-62
31,-26
101,-8
18,-45
30,-27
30,-27
45,-18
30,-27
45,-18
18,-45
54,-15
30,-27
30,-27
54,-15
27,-30
18,-45
27,-30
45,-18
45,-18
45,-18
27,-30
90,-9
18,-45
18,-45
18,-45
18,-45
45,-18
5,-162
27,-30
81,-10
30,-27
81,-10
81,-10
27,-30
45,-18
45,-18
45,-18
27,-30
27,-30
18,-45
81,-10
30,-27
54,-15
45,-18
45,-18
54,-15
54,-15
54,-15
54,-15
81,-10
45,-18
54,-15
54,-15
45,-18
18,-45
45,-18
54,-15
45,-18
28,-29
58,-14
28,-29
28,-29
28,-29
14,-58
29,-28
58,-14
58,-14
29,-28
58,-14
28,-29
14,-58
28,-29
29,-28
28,-29
29,-28
58,-14
28,-29
58,-14
58,-14
58,-14
29,-28
37,-22
22,-37
37,-22
37,-22
22,-37
22,-37
37,-22
37,-22
74,-11
74,-11
22,-37
37,-22
74,-11
37,-22
37,-22
37,-22
37,-22
22,-37
37,-22
37,-22
37,-22
37,-22
74,-11
37,-22
37,-22
37,-22
51,-16
48,-17
16,-51
51,-16
24,-34
68,-12
24,-34
51,-16
34,-24
48,-17
34,-24
17,-48
16,-51
34,-24
51,-16
48,-17
16,-51
17,-48
51,-16
48,-17
48,-17
34,-24
48,-17
48,-17
48,-17
51,-16
68,-12
51,-16
68,-12
48,-17
34,-24
34,-24
48,-17
68,-12
34,-24
48,-17
51,-16
48,-17
68,-12
34,-24
51,-16
17,-48
51,-16
51,-16
48,-17
68,-12
51,-16
34,-24
68,-12
48,-17
51,-16
51,-16
51,-16
51,-16
51,-16
51,-16
51,-16
48,-17
51,-16
34,-24
43,-19
43,-19
43,-19
19,-43
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
43,-19
63,-13
39,-21
91,-9
63,-13
21,-39
63,-13
91,-9
39,-21
39,-21
63,-13
63,-13
63,-13
63,-13
39,-21
63,-13
39,-21
39,-21
63,-13
63,-13
39,-21
39,-21
63,-13
63,-13
21,-39
39,-21
39,-21
41,-20
41,-20
41,-20
41,-20
20,-41
82,-10
82,-10
41,-20
20,-41
41,-20
82,-10
41,-20
20,-41
82,-10
41,-20
82,-10
41,-20
41,-20
41,-20
41,-20
20,-41
33,-25
55,-15
55,-15
33,-25
15,-55
33,-25
33,-25
33,-25
33,-25
55,-15
25,-33
55,-15
55,-15
55,-15
55,-15
75,-11
25,-33
55,-15
25,-33
55,-15
33,-25
33,-25
33,-25
33,-25
55,-15
55,-15
33,-25
55,-15
55,-15
33,-25
75,-11
75,-11
33,-25
33,-25
55,-15
33,-25
25,-33
25,-33
55,-15
33,-25
75,-11
25,-33
33,-25
59,-14
59,-14
14,-59
14,-59
14,-59
59,-14
59,-14
59,-14
59,-14
118,-7
59,-14
59,-14
59,-14
59,-14
59,-14
59,-14
59,-14
59,-14
14,-59
36,-23
46,-18
18,-46
36,-23
36,-23
36,-23
46,-18
46,-18
36,-23
36,-23
23,-36
69,-12
46,-18
69,-12
69,-12
36,-23
23,-36
23,-36
46,-18
36,-23
46,-18
46,-18
46,-18
36,-23
36,-23
46,-18
18,-46
46,-18
36,-23
36,-23
69,-12
36,-23
18,-46
46,-18
69,-12
69,-12
46,-18
23,-36
36,-23
46,-18
83,-10
83,-10
83,-10
83,-10
83,-10
83,-10
64,-13
32,-26
52,-16
26,-32
26,-32
32,-26
52,-16
52,-16
26,-32
32,-26
52,-16
64,-13
32,-26
32,-26
16,-52
64,-13
32,-26
26,-32
32,-26
52,-16
26,-32
64,-13
64,-13
32,-26
52,-16
52,-16
52,-16
16,-52
32,-26
26,-32
32,-26
104,-8
26,-32
26,-32
64,-13
64,-13
64,-13
32,-26
64,-13
64,-13
52,-16
52,-16
64,-13
52,-16
26,-32
52,-16
26,-32
64,-13
26,-32
26,-32
26,-32
49,-17
49,-17
49,-17
49,-17
49,-17
17,-49
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
49,-17
38,-22
38,-22
38,-22
44,-19
76,-11
44,-19
44,-19
38,-22
38,-22
38,-22
19,-44
38,-22
38,-22
44,-19
38,-22
44,-19
44,-19
22,-38
19,-44
44,-19
19,-44
44,-19
38,-22
22,-38
38,-22
76,-11
44,-19
44,-19
76,-11
76,-11
38,-22
44,-19
44,-19
38,-22
22,-38
76,-11
19,-44
38,-22
19,-44
31,-27
31,-27
27,-31
27,-31
31,-27
31,-27
31,-27
31,-27
31,-27
31,-27
27,-31
27,-31
31,-27
27,-31
42,-20
40,-21
42,-20
35,-24
70,-12
35,-24
60,-14
35,-24
24,-35
35,-24
42,-20
28,-30
70,-12
60,-14
28,-30
40,-21
35,-24
56,-15
56,-15
30,-28
42,-20
28,-30
28,-30
30,-28
60,-14
30,-28
35,-24
35,-24
60,-14
70,-12
30,-28
56,-15
42,-20
30,-28
35,-24
21,-40
35,-24
70,-12
35,-24
42,-20
70,-12
20,-42
24,-35
56,-15
30,-28
21,-40
21,-40
42,-20
30,-28
56,-15
42,-20
35,-24
35,-24
42,-20
30,-28
42,-20
35,-24
20,-42
42,-20
40,-21
40,-21
42,-20
56,-15
42,-20
30,-28
56,-15
35,-24
40,-21
35,-24
42,-20
24,-35
120,-7
20,-42
56,-15
56,-15
60,-14
70,-12
42,-20
35,-24
70,-12
20,-42
42,-20
28,-30
120,-7
60,-14
60,-14
30,-28
10,-84
20,-42
35,-24
28,-30
10,-84
24,-35
70,-12
42,-20
28,-30
14,-60
35,-24
30,-28
40,-21
40,-21
42,-20
35,-24
42,-20
35,-24
30,-28
35,-24
70,-12
35,-24
28,-30
35,-24
30,-28
30,-28
40,-21
24,-35
29,-29
29,-29
29,-29
29,-29
29,-29
29,-29
29,-29
29,-29
29,-29
65,-13
65,-13
65,-13
65,-13
65,-13
65,-13
65,-13
169,-5
65,-13
65,-13
47,-18
47,-18
18,-47
47,-18
47,-18
47,-18
47,-18
47,-18
47,-18
47,-18
47,-18
47,-18
47,-18
18,-47
94,-9
47,-18
77,-11
77,-11
77,-11
77,-11
77,-11
77,-11
53,-16
53,-16
53,-16
53,-16
16,-53
53,-16
53,-16
53,-16
53,-16
106,-8
53,-16
53,-16
16,-53
53,-16
53,-16
53,-16
53,-16
53,-16
53,-16
53,-16
53,-16
50,-17
50,-17
34,-25
34,-25
34,-25
25,-34
17,-50
17,-50
34,-25
34,-25
34,-25
50,-17
17,-50
50,-17
34,-25
34,-25
50,-17
50,-17
34,-25
34,-25
50,-17
50,-17
50,-17
50,-17
34,-25
50,-17
50,-17
85,-10
50,-17
25,-34
25,-34
25,-34
37,-23
37,-23
37,-23
37,-23
23,-37
37,-23
37,-23
37,-23
37,-23
37,-23
23,-37
37,-23
37,-23
37,-23
37,-23
23,-37
37,-23
23,-37
23,-37
37,-23
37,-23
23,-37
23,-37
71,-12
71,-12
71,-12
6,-142
71,-12
71,-12
71,-12
71,-12
12,-71
61,-14
61,-14
61,-14
61,-14
61,-14
14,-61
61,-14
61,-14
61,-14
61,-14
61,-14
61,-14
61,-14
122,-7
45,-19
19,-45
45,-19
57,-15
57,-15
57,-15
57,-15
19,-45
15,-57
57,-15
45,-19
57,-15
45,-19
57,-15
57,-15
45,-19
45,-19
57,-15
45,-19
19,-45
19,-45
95,-9
45,-19
57,-15
45,-19
57,-15
45,-19
57,-15
57,-15
57,-15
45,-19
57,-15
45,-19
57,-15
57,-15
57,-15
57,-15
45,-19
57,-15
19,-45
107,-8
78,-11
39,-22
39,-22
33,-26
66,-13
22,-39
39,-22
33,-26
39,-22
78,-11
33,-26
26,-33
39,-22
39,-22
66,-13
33,-26
33,-26
39,-22
39,-22
39,-22
39,-22
13,-66
33,-26
22,-39
33,-26
66,-13
66,-13
78,-11
66,-13
39,-22
22,-39
39,-22
33,-26
33,-26
39,-22
33,-26
22,-39
39,-22
33,-26
33,-26
39,-22
33,-26
11,-78
78,-11
39,-22
66,-13
39,-22
66,-13
39,-22
22,-39
78,-11
39,-22
66,-13
78,-11
78,-11
78,-11
13,-66
39,-22
78,-11
26,-33
22,-39
22,-39
26,-33
33,-26
39,-22
22,-39
33,-26
78,-11
22,-39
39,-22
33,-26
33,-26
43,-20
20,-43
86,-10
43,-20
43,-20
43,-20
20,-43
43,-20
43,-20
43,-20
43,-20
43,-20
43,-20
86,-10
86,-10
20,-43
43,-20
43,-20
43,-20
43,-20
86,-10
41,-21
41,-21
41,-21
21,-41
21,-41
41,-21
21,-41
41,-21
21,-41
41,-21
41,-21
41,-21
41,-21
7,-123
21,-41
41,-21
41,-21
41,-21
41,-21
41,-21
41,-21
41,-21
41,-21
21,-41
24,-36
48,-18
36,-24
27,-32
36,-24
48,-18
18,-48
36,-24
48,-18
32,-27
54,-16
48,-18
27,-32
36,-24
27,-32
54,-16
54,-16
54,-16
72,-12
48,-18
54,-16
54,-16
32,-27
54,-16
36,-24
32,-27
32,-27
72,-12
48,-18
72,-12
54,-16
36,-24
48,-18
27,-32
54,-16
96,-9
18,-48
8,-108
72,-12
72,-12
18,-48
48,-18
24,-36
32,-27
54,-16
32,-27
72,-12
72,-12
32,-27
72,-12
54,-16
48,-18
27,-32
72,-12
48,-18
48,-18
72,-12
36,-24
54,-16
54,-16
27,-32
12,-72
36,-24
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
51,-17
62,-14
31,-28
62,-14
62,-14
62,-14
31,-28
62,-14
62,-14
31,-28
31,-28
31,-28
31,-28
28,-31
31,-28
31,-28
62,-14
28,-31
28,-31
62,-14
31,-28
28,-31
28,-31
31,-28
79,-11
79,-11
79,-11
79,-11
79,-11
79,-11
79,-11
29,-30
30,-29
30,-29
58,-15
30,-29
29,-30
30,-29
30,-29
58,-15
87,-10
30,-29
58,-15
58,-15
58,-15
29,-30
58,-15
58,-15
87,-10
58,-15
30,-29
58,-15
58,-15
29,-30
87,-10
29,-30
30,-29
15,-58
29,-30
30,-29
30,-29
58,-15
58,-15
67,-13
13,-67
67,-13
67,-13
67,-13
67,-13
97,-9
46,-19
46,-19
19,-46
46,-19
38,-23
38,-23
19,-46
46,-19
46,-19
38,-23
46,-19
46,-19
46,-19
46,-19
46,-19
46,-19
38,-23
25,-35
25,-35
35,-25
35,-25
35,-25
35,-25
35,-25
25,-35
25,-35
25,-35
35,-25
35,-25
125,-7
25,-35
35,-25
35,-25
73,-12
73,-12
73,-12
73,-12
12,-73
73,-12
73,-12
73,-12
73,-12
44,-20
16,-55
22,-40
22,-40
20,-44
16,-55
40,-22
44,-20
20,-44
44,-20
16,-55
22,-40
55,-16
40,-22
22,-40
22,-40
44,-20
40,-22
55,-16
44,-20
55,-16
55,-16
44,-20
44,-20
80,-11
55,-16
44,-20
40,-22
44,-20
80,-11
44,-20
44,-20
40,-22
40,-22
40,-22
55,-16
55,-16
80,-11
80,-11
88,-10
55,-16
55,-16
55,-16
40,-22
44,-20
40,-22
44,-20
40,-22
80,-11
44,-20
20,-44
44,-20
55,-16
55,-16
40,-22
44,-20
44,-20
80,-11
44,-20
22,-40
40,-22
63,-14
49,-18
21,-42
42,-21
42,-21
42,-21
49,-18
18,-49
42,-21
42,-21
42,-21
49,-18
63,-14
49,-18
63,-14
49,-18
49,-18
98,-9
63,-14
49,-18
42,-21
63,-14
63,-14
9,-98
42,-21
21,-42
42,-21
63,-14
42,-21
42,-21
42,-21
42,-21
63,-14
42,-21
63,-14
49,-18
49,-18
49,-18
63,-14
63,-14
42,-21
63,-14
42,-21
42,-21
49,-18
63,-14
63,-14
63,-14
42,-21
68,-13
34,-26
26,-34
52,-17
34,-26
34,-26
52,-17
52,-17
26,-34
34,-26
13,-68
68,-13
26,-34
17,-52
52,-17
26,-34
34,-26
52,-17
52,-17
52,-17
68,-13
13,-68
52,-17
52,-17
68,-13
34,-26
52,-17
52,-17
34,-26
68,-13
52,-17
52,-17
52,-17
52,-17
52,-17
52,-17
52,-17
68,-13
68,-13
52,-17
68,-13
34,-26
34,-26
34,-26
59,-15
59,-15
59,-15
59,-15
59,-15
59,-15
59,-15
59,-15
59,-15
24,-37
37,-24
12,-74
24,-37
37,-24
74,-12
74,-12
37,-24
37,-24
37,-24
24,-37
24,-37
37,-24
37,-24
24,-37
37,-24
12,-74
37,-24
24,-37
74,-12
37,-24
37,-24
37,-24
24,-37
24,-37
37,-24
89,-10
89,-10
89,-10
89,-10
89,-10
33,-27
27,-33
33,-27
27,-33
27,-33
81,-11
81,-11
81,-11
99,-9
99,-9
81,-11
81,-11
33,-27
33,-27
27,-33
27,-33
81,-11
81,-11
33,-27
33,-27
81,-11
27,-33
81,-11
33,-27
81,-11
27,-33
33,-27
27,-33
81,-11
33,-27
33,-27
33,-27
27,-33
27,-33
47,-19
19,-47
47,-19
47,-19
47,-19
47,-19
47,-19
47,-19
6,-149
5,-179
16,-56
28,-32
32,-28
32,-28
32,-28
32,-28
32,-28
32,-28
28,-32
32,-28
14,-64
64,-14
28,-32
28,-32
56,-16
56,-16
56,-16
28,-32
32,-28
32,-28
32,-28
64,-14
64,-14
64,-14
56,-16
56,-16
56,-16
64,-14
56,-16
56,-16
64,-14
56,-16
28,-32
64,-14
7,-128
28,-32
69,-13
39,-23
39,-23
39,-23
39,-23
39,-23
39,-23
69,-13
39,-23
39,-23
39,-23
39,-23
23,-39
13,-69
69,-13
69,-13
39,-23
39,-23
69,-13
69,-13
39,-23
39,-23
39,-23
39,-23
39,-23
39,-23
39,-23
29,-31
29,-31
29,-31
29,-31
31,-29
31,-29
31,-29
31,-29
29,-31
29,-31
31,-29
31,-29
29,-31
31,-29
31,-29
29,-31
31,-29
36,-25
25,-36
25,-36
50,-18
25,-36
50,-18
50,-18
25,-36
20,-45
50,-18
25,-36
100,-9
25,-36
36,-25
18,-50
45,-20
45,-20
45,-20
30,-30
36,-25
50,-18
30,-30
36,-25
15,-60
90,-10
50,-18
36,-25
60,-15
12,-75
36,-25
45,-20
45,-20
90,-10
50,-18
75,-12
25,-36
45,-20
60,-15
36,-25
45,-20
50,-18
25,-36
60,-15
45,-20
50,-18
45,-20
75,-12
60,-15
45,-20
30,-30
36,-25
18,-50
50,-18
50,-18
36,-25
90,-10
50,-18
60,-15
25,-36
36,-25
45,-20
100,-9
60,-15
100,-9
45,-20
50,-18
60,-15
45,-20
45,-20
60,-15
60,-15
75,-12
45,-20
75,-12
60,-15
36,-25
45,-20
90,-10
50,-18
45,-20
50,-18
100,-9
100,-9
36,-25
30,-30
53,-17
53,-17
53,-17
53,-17
53,-17
53,-17
53,-17
17,-53
53,-17
17,-53
53,-17
53,-17
53,-17
53,-17
53,-17
53,-17
17,-53
82,-11
41,-22
41,-22
22,-41
41,-22
41,-22
82,-11
22,-41
82,-11
41,-22
41,-22
41,-22
41,-22
41,-22
82,-11
41,-22
11,-82
41,-22
41,-22
41,-22
41,-22
22,-41
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
43,-21
21,-43
43,-21
113,-8
101,-9
35,-26
35,-26
35,-26
35,-26
65,-14
35,-26
70,-13
26,-35
65,-14
70,-13
35,-26
70,-13
91,-10
65,-14
65,-14
35,-26
35,-26
70,-13
14,-65
65,-14
70,-13
65,-14
35,-26
13,-70
26,-35
35,-26
65,-14
13,-70
70,-13
70,-13
91,-10
70,-13
70,-13
65,-14
65,-14
70,-13
35,-26
35,-26
48,-19
38,-24
48,-19
57,-16
38,-24
48,-19
38,-24
48,-19
38,-24
38,-24
48,-19
57,-16
57,-16
57,-16
57,-16
19,-48
48,-19
57,-16
38,-24
76,-12
38,-24
57,-16
57,-16
57,-16
48,-19
48,-19
76,-12
48,-19
114,-8
114,-8
76,-12
57,-16
76,-12
57,-16
57,-16
48,-19
48,-19
83,-11
83,-11
83,-11
83,-11
83,-11
61,-15
15,-61
61,-15
61,-15
61,-15
15,-61
61,-15
61,-15
61,-15
61,-15
131,-7
54,-17
34,-27
34,-27
102,-9
51,-18
27,-34
51,-18
34,-27
51,-18
27,-34
54,-17
27,-34
51,-18
27,-34
27,-34
54,-17
51,-18
51,-18
27,-34
102,-9
51,-18
51,-18
54,-17
54,-17
54,-17
54,-17
27,-34
34,-27
54,-17
27,-34
51,-18
51,-18
51,-18
54,-17
34,-27
51,-18
27,-34
54,-17
18,-51
27,-34
34,-27
51,-18
40,-23
46,-20
40,-23
40,-23
40,-23
20,-46
40,-23
46,-20
46,-20
92,-10
23,-40
46,-20
46,-20
40,-23
40,-23
40,-23
46,-20
40,-23
46,-20
40,-23
40,-23
46,-20
46,-20
46,-20
40,-23
46,-20
92,-10
46,-20
46,-20
40,-23
46,-20
40,-23
46,-20
115,-8
20,-46
40,-23
13,-71
71,-13
71,-13
71,-13
66,-14
77,-12
21,-44
44,-21
28,-33
44,-21
28,-33
42,-22
44,-21
44,-21
28,-33
28,-33
33,-28
42,-22
33,-28
33,-28
33,-28
22,-42
44,-21
33,-28
42,-22
33,-28
66,-14
42,-22
77,-12
42,-22
44,-21
66,-14
44,-21
22,-42
28,-33
33,-28
33,-28
44,-21
42,-22
28,-33
14,-66
44,-21
42,-22
42,-22
42,-22
33,-28
11,-84
66,-14
66,-14
42,-22
66,-14
33,-28
42,-22
33,-28
28,-33
44,-21
33,-28
66,-14
77,-12
33,-28
66,-14
44,-21
37,-25
37,-25
25,-37
37,-25
37,-25
37,-25
25,-37
37,-25
37,-25
37,-25
37,-25
37,-25
37,-25
37,-25
37,-25
25,-37
25,-37
103,-9
32,-29
29,-32
32,-29
32,-29
32,-29
32,-29
32,-29
29,-32
32,-29
58,-16
29,-32
58,-16
58,-16
32,-29
58,-16
58,-16
58,-16
32,-29
29,-32
16,-58
29,-32
32,-29
58,-16
30,-31
30,-31
31,-30
31,-30
30,-31
15,-62
31,-30
31,-30
30,-31
30,-31
62,-15
30,-31
93,-10
30,-31
62,-15
93,-10
62,-15
15,-62
15,-62
93,-10
31,-30
30,-31
31,-30
31,-30
62,-15
62,-15
62,-15
31,-30
30,-31
30,-31
62,-15
62,-15
31,-30
31,-30
19,-49
49,-19
49,-19
49,-19
49,-19
49,-19
49,-19
49,-19
49,-19
49,-19
49,-19
55,-17
55,-17
55,-17
55,-17
85,-11
85,-11
85,-11
55,-17
55,-17
55,-17
55,-17
55,-17
55,-17
55,-17
55,-17
85,-11
85,-11
6,-156
36,-26
26,-36
52,-18
26,-36
24,-39
39,-24
39,-24
39,-24
36,-26
36,-26
39,-24
52,-18
26,-36
72,-13
78,-12
24,-39
72,-13
39,-24
36,-26
24,-39
39,-24
36,-26
72,-13
26,-36
36,-26
78,-12
72,-13
78,-12
78,-12
39,-24
52,-18
72,-13
52,-18
52,-18
52,-18
52,-18
39,-24
52,-18
78,-12
13,-72
52,-18
52,-18
52,-18
52,-18
72,-13
36,-26
52,-18
72,-13
52,-18
52,-18
52,-18
36,-26
39,-24
52,-18
78,-12
52,-18
52,-18
72,-13
52,-18
117,-8
52,-18
36,-26
36,-26
36,-26
36,-26
52,-18
72,-13
39,-24
36,-26
12,-78
67,-14
67,-14
67,-14
67,-14
67,-14
67,-14
14,-67
67,-14
67,-14
134,-7
67,-14
67,-14
47,-20
47,-20
47,-20
47,-20
47,-20
47,-20
20,-47
47,-20
94,-10
94,-10
94,-10
47,-20
47,-20
47,-20
47,-20
41,-23
41,-23
41,-23
23,-41
41,-23
23,-41
41,-23
41,-23
41,-23
41,-23
59,-16
59,-16
59,-16
59,-16
59,-16
59,-16
16,-59
59,-16
59,-16
16,-59
59,-16
59,-16
16,-59
21,-45
